file_hash,label,vexir_0,vexir_1,vexir_2,vexir_3
d39eca93093beb05cf8f78f90594b9e85eb4fec93ad63dfa35cf3b857fa65d02,1,-2.667258871177856,5.643185845908768,1.4493589917661467,-4.378018683233233
56ac25423cfdb1116b4772fadd158fb4079efb8347f68d356020ac1a63a6d9c1,1,-1.3732499330902663,4.531977251628812,0.3577983935603075,-3.1560979864280476
ae0cb143d35ff0ed2d28bc073546cba64d868717b693ad0b8f30d93bfb9f691c,1,4.495234473442398,1.2489442714300591,10.120986795934286,-4.514470615280958
c48deb66da2a1c866b68b0aca9ef5f9d1ec05cb4992705dfb9466417ac1ea438,1,3.313275409898577,3.1672149127950107,-2.8125194880722897,-1.9389814595902441
8240aec343b44a44ddcd1c2b2476c80a07ebad64f95f59a3fac27aca58661160,1,0.40892846328153837,2.298481048768493,-0.06962305634997235,-1.977783400114409
932dbbcf4c965c27d49178d63338370bed4782aca2c9f35520a8e2739254505f,1,-0.9545534077842747,-0.35600778582749043,-1.5499552957647014,0.0740142701576526
991016fc240a051593c50817be27d0cb6628b8efa2c9750d0336522b6434b736,1,-1.096267220505962,-2.278180673157879,0.4233891592256559,4.448547353684793
3e7ea5c39fb573df813b3d7db10d840647cfede8cb6df14390d574e90d25d982,1,1.5373342859808912,-3.9479901389275525,6.074155443676882,-0.2298464803967597
e9e45c548e3203e45ef89e1fc6f88c81507fa31cb71cecc413f39f9ec7168482,1,-0.3688936585719171,1.0501983024308021,0.5174119653465205,-3.6776121220810323
d20e704165d278ec151a090819d815ef9f2ff3b65e4f9c648be786189d78f055,1,-2.354303375460035,-4.762256462307968,-1.4413570963212345,3.8425577992076647
9b48c5e1701ca74fa85417ca83e25d10305c8daee1d91087f7b70459bae08433,1,-0.6971240778432537,0.03294301768576091,-3.698220192675551,2.1487867382038455
61a5d89cb79a97aa21fd5dafc4662120a15b3dc9dab3206d07a6bbb76078a2e3,1,-2.913492735761455,4.354118960294711,-0.6485840518791749,1.388377299987833
e0220d07a97da0495ea5bacb2a9040bec9fee48944bb7a40f3f69460ab1005c8,1,0.06912933441336423,0.13156436564426624,0.5249323788968739,2.577030768525924
dfded1407ed5ff5f7626a04e761131089fed9680348725a173f3c91e7b3aadb4,1,3.08062971578192,-6.782874604410173,-3.1651404497238174,-0.6452146549903577
7868d1b9ea96f0d78b1f9745d68a73878f7973eb356e8f82cc280566aa26d7db,1,2.960633523285633,-4.486705027977674,-2.605916202809583,2.5898688825310376
de91c2723610692bd0f4e5b615f67b734a3a1a42f1729cc7a18417abad852a98,1,6.1400274904518115,-2.4947345900010647,-4.742383622631289,-0.44615171739016224
7c0ccab90410644ae15fa42827dba262ac2706bd834e51f6f273ef1971916b3a,1,2.2773805882616456,-5.508620921166018,5.778517057557123,0.7341486710844402
f315dca0f7de73612c1b53e84bcfeda61a7061333ed933bd3ea6dad0b56cd8a6,1,-0.42389942608702746,-1.1171226893039559,-3.8089878712512224,-1.2476902563349164
d21cce55ebe09a00d507f7d99033b7bca6c262f01fec2902f1c28a48d90caf74,1,-3.036455200174593,-1.9669812011868606,-0.5103114118929746,-2.3294298119229353
63cf9b7a2db7d89f0d8453addc96970382a91f6a796e386062976e9c845efdaf,1,1.7101774636231954,3.761068068077843,-1.6549797683570784,2.8891668922806315
41fe533df4fa1b69525106d078607b97e52bdcb796567439238e06863e42bc86,1,-3.186628786626896,1.508324255803791,0.46799330884594115,1.5005228540150604
188a46010a71aafa203f2638af480193ad68c8a16ecd1ddf675667434310d01e,1,-2.5893767624526802,-3.15861734097726,-1.3962435994197229,-1.4303387093725455
9c710adf7edf079cdf22fbb8b983f6283daddbc2db0fe1b36c632f9b6da9a4c9,1,-2.4928337886288587,4.811545648323222,1.3819767334492812,1.5667473398906622
1344231199058368ffb4afbdabd50c996899c550afe557e801ff000b7e81cc79,1,4.8335030028643295,8.956440009704458,2.023346402810872,-2.6717173451333873
3b408c59a3a5658f69474b4ffde0cd9cf043078d0f04fa45880e48049767d7f9,1,-4.011942740315085,4.650668490924877,-3.6932374765316265,3.3128342788296585
42634c95eaf4df6544f3119ba96efb9e65801d8d37bdc2e321b282d4d264861e,1,5.115596268515765,-2.8604540036419133,2.1156591827147198,0.3111936307154599
03b82ba84ff15b4469e270e8c7335d6a0f0c8a91b2b22a6a18993d8a24ca3701,1,1.7409605922274092,2.911957060657723,3.753961442829132,-4.803941347890049
303f732947f1b3e417e8467259c3715adfbfb4f4646baab46627fb193a22da4b,0,1.167181180777924,-1.4095221903688002,-7.373501393892038,-2.782291908471592
d8598a27ff52475d2a0cc58c7720a537bd19e67c8e9d651c6efe699c41dd0f6f,0,-2.9305045148267865,1.3798600141854984,-8.02745465906552,-0.24269435536469874
4e8521e8adeb7005536797f0add3f5c7cb97f95fe805bcf2bd42470b4501c9ba,0,0.9754669720574676,3.525645064093263,-2.193131413765576,0.9450405829639054
b341a7af49bc4e8fbfccd6023f98083bda14aac54171b18359b7806857b79f55,0,3.688610714634655,3.434524388783591,-3.333339536038234,-0.03050228661221338
042731dd9d47f5636a89ade94e13afca0a0ada58802a46f3c0f517272938334a,0,-1.3272503060370973,0.14260091505277694,-0.634058511112246,-3.257586884034067
7ad261c293707541044c79505e74a3c7b82ec31f321d20f0fd892bf46c3935a6,0,1.5158741309613981,0.11415996841887122,-4.3090994160914775,5.063096312440452
71513a9e22dcbb66b093de6ccda9d13a02c5eb2176c91bea4f2d121a44a48910,0,4.484164972814971,4.459580991987211,4.35360888364762,3.6600019877518624
c18b3dc24dff4f3279910fc73cac8eb35f04d0a48807d92186de4a37fcf5cec1,0,-1.6022161821152177,-0.022977199376411628,4.91302084434077,-0.47269525498540343
6c2ed91b8f53686dc6f4165b0fb19bf0df01b7612e2e2b2d9f7ad6313fba9a92,0,-0.5975152638786392,6.838452296981512,1.110460947419397,-0.1923367262223561
6fe62eef131f7febbab6ac63b752366aba7c95b8b67f634bd48f5459a89ce7cc,0,-1.926232318574046,1.739683748301662,0.5733062197706285,-2.9878624158603806
02f282f4aefe7e76b17cfc7798e7c8587997878da248112fbe33c9c7822b7b2b,0,-2.5225908060259887,1.529443403551853,0.4562201737598375,0.663593275945582
b5b364632083bafa59a083ef917e49967a791ad8c5ae3993794eda15ecb9f89f,0,3.142358865703488,-5.213992312955554,1.9251652172899485,-5.3088275562926865
c1d489845e3f6bf7dd9b0f397ed555d6cfbe9ddfff983af569c6904ec4269245,0,0.9890876947137874,-3.076265207415378,2.3798688172007063,-5.647186095869338
953dd0313901bb19d674df5ed69d8af1f2208e759b046afcf09b985130679ffb,0,2.4362576304859265,-1.8377983031108065,-8.301178857077058,1.027622818482985
290455025ad553b6adc456ca8fc6f54a66b2b7d6b827bdef106c06f9a371689e,0,-1.5349676421759277,-3.1492308752607974,3.759314397498284,3.814864963532279
3e0525b0174d0a74aa067048e838ded64c6cc7dfcd980f4339120a34e1637c9b,0,1.7006638527587157,3.703138837124647,2.1820871625744482,0.1537130285502179
235b2331ebc5b62c5f69846e3fab61dda3712ed7615e5f657adb480dc961b640,0,-4.5155139043838,1.276224349708674,-1.9572510736891076,0.8450565031559918
5ee52ebb3c6b0f376ecc258432cfa7cfa38132a145999dc02eb40383bf23a263,0,3.757007375806572,-0.6372212452889228,-2.3116868168538205,-1.7409846159648843
8e7b7ed570b34aafa99aad21843ac62234f9b2efe3c5874cb13361d0ee53d4de,0,0.5103942710079399,3.702990608760886,3.488649303704214,-1.9773477355180145
78a388ec8750ce1d307967b2b9256da38f820f6ffde03751d9c0f57a32713c4d,0,0.08397058905150923,4.837314004638418,0.022336918451281315,1.2571810496402112
4fd9801c8e809e2abab7cd8c632c8dd709357cf75fb50ea0a2d944a264ba8417,0,-1.1766068459777799,0.8540353920692025,1.5680936837087247,2.7516498218085332
34fda082876c31fdd277b1f49cf469da9431e4d0d30c30928851653c9010a3fa,0,-1.3696388893279017,3.022456726723834,8.222930549740553,1.825504184055661
f779bbfec90d43f4f872c9221726e6de2104fd42ed1d6caf686693ba61091cea,0,-1.1058818325726427,0.48346778095266674,-3.7606065181233532,1.609867428295136
3f8ac3c8bfda5b4ebfa5e7b5eccdf2ee9f4dd9a59f9a0544ad2562ef1d7dfb04,0,-0.9484278663794816,0.5065881007645188,4.419691054996621,-0.7357609751709414
9f4fd1247e717081f6ba7ed008fcd2e4b952b16f82c2394900431ea738bacb5f,0,1.3095131672287812,-1.9932715422387361,1.3479083263214882,-1.9268971665931816
2f86d51db2f4394de0f4532e5ae274c540d1720d9e8500e32435d863031affee,0,-0.8414094422033246,4.724726290877207,-4.076746705740416,1.4734246227750358
5924876f8e7ec59834254d270ccf01476d04fdd8df2e0120848506e727d51377,0,-0.14685248288488287,0.6312440592058746,1.24373830936827,-5.064811690331071
4fadbadfb531a4692fe3eb8ded975eda7cf616fef4972a1d57f0668c931bf351,0,2.8907502690274542,2.024552660344716,2.1591379178541272,0.930695519330252
09755b7ec64cb684aac80356873a541c9d914f9923cf6a5b8191a95aacff4f4c,0,-2.8784232376030117,-2.729204935282858,3.5101821107725417,-3.4923390218855555
3d7dbe04ce045e1f7f5d81e2cdc52f4b2becddc476802930df035976b82c42ae,0,2.2809684068509966,4.496900740281488,-2.006497059653496,1.1981778826388991
c1665c272f4ead8f0d86e631269c9bc9bbbb55ca01fd7faa894fce01c823722e,0,2.3666351113817483,-4.429742833078678,0.8160155871090191,-6.021070302598434
c30975b5714c7a386358454f452f0d1f1a150aa655d0154a43fde135db3fe1ac,0,-0.2053163877835471,-2.6716414241891013,0.6962247377313208,-0.37143616647851785
ee40e1fd06b548dafdbc4d9ef179f00467df8d9dcb7ad8cdfdfb6cd54a4b592d,0,-0.885017272754349,-1.4935217240813847,-3.370821868180803,-0.7985712898942374
23f40094c2e2b33b3c5a0c1575a7625686d48d354718838df6d25c2befefb548,0,2.0827432834011375,1.1938718924788387,1.3279219997622478,-1.2823902950498194
aae8ec7f423ee1840ea1004d2e3f99227684b7f47ef2229d192d7850852aebc4,0,-4.032485359536479,0.0024622163497114435,-3.874328503090379,3.0016808310294913
7e61cafa3638afa20296a06ffbaf54c587671e5ee26dbc9554bd696fbe82c5c8,0,-0.8044758381441912,2.6339886175857727,4.747484356952228,7.648365880165192
a0563ff3c33bc6051f18d27657ca69115781afe8a1ecb4fdaeb702e61fd9c1d1,0,2.4773882325462795,0.36128248884296754,-6.1719816712554945,-3.2771960784543728
61ece4cd8b6fa71796df1fbd88edb0b8c387033d3b128c52d0e6c741816f96df,0,0.32631307333601167,-2.263047274432256,-2.025676361124909,-2.1599418700962913
3df5300b75052580a0245bad9feccf60f391f3a690cce86b73b3c9da0f0f0856,0,-4.57814673252291,0.7035469214059586,-3.436336763620109,0.8577722636408082
1fbd5a76d81ac4918292b3fd6deef220a9d250fd235509de33c4d0f6e545c50b,0,3.7328088090056686,2.951416249598522,2.1664221387069604,2.394001150378104
1af250fb6ef61ec187c39547227c6ddb80216ecadb39c69ff9a23662c8f8b9be,0,-2.4874292241172378,0.09962340687450016,0.46964981806759987,1.6516841749034623
4f993b8ec873f7e2c0e4e77516786c2974fd2a589579d089070c3cde3516c48d,0,2.1373366777125744,-0.5177743607471387,4.103068811806955,6.459119178760129
372ef33c72a18185128c4599073ecf5d56883ccc060c6c49a1c316b4574966d3,0,-3.5479651786128077,-6.395038336074034,1.0001254859232873,-0.9177072423470465
f1ba7af240b7833613912c4d0d68e8848f9f9d521921438638a7ac71f26d7ae6,0,-0.14045529129959555,-3.684867370608922,1.6054506190687556,-5.136061607949715
556448562e7ced12be8fdfa7b9f103bb2af668008b7bd49286dd8de09f00e664,0,0.33957744901503695,4.821955554970536,-2.7252470432802482,-0.4790291810085986
80ee425c6146892ccbea0ca3775b9eac8052fa3d1b710c50b7f081eda90d93cd,0,-3.7992276289311864,3.3292892762278177,-2.200489430014166,-2.2505173012038924
30e85257122389ec295595de19881641a68f5c75af6d5f5d41369b4df090a7f4,0,2.2840930402577597,-2.0784257862703384,3.788374699827338,-2.4057221672024363
867be2842b13945d6d88ca13ac0037a66c193a35789e42377d0385093f93bd2c,0,-3.2650365298642354,0.22569438489945692,-2.9870913703021498,-1.002599346840084
4ca0359b9ee0995608fefd9133c166dee569ec25939ca3e7a68ccce88991903d,0,-1.4902168581566413,-7.28257446110659,-2.4864765954786057,2.623308721676024
7c966fda59b522774ee5e94ea2fbe9b6594a2b69d4368241aaac32ba60e74fc7,0,-6.305610989275337,-0.8169526096184008,0.25688213041973673,-3.5148174544499162
